Experiment name,3bar_80ms
Start time (UTC),2025-02-03 16:05:18.332444+00:00
Opening duration (ms),80
Time before opening (ms),500
Time after closing (ms),1000

Elapsed time (s),Pressure (bar),Flow rate (L/s)
0.0,0.0,0.0
0.023720979690551758,0.0,0.0
0.04121828079223633,0.0,0.0
0.055823564529418945,0.0,0.0
0.07218670845031738,0.0,0.0
0.08812928199768066,0.0,0.0
0.10342097282409668,0.0,0.0
0.12125253677368164,0.0,0.0
0.13588500022888184,0.0,0.0
0.15257859230041504,0.0,0.0
0.16859769821166992,0.0,0.0
0.18598508834838867,0.0,0.0
0.20163941383361816,0.0,0.0
0.21610450744628906,0.0,0.0
0.23216009140014648,0.0,0.0
0.2482454776763916,0.0,0.0
0.2648591995239258,0.0,0.0
0.281386137008667,0.0,0.0
0.29636096954345703,0.0,0.0
0.3130626678466797,0.0,0.0
0.32698583602905273,0.0,0.0
0.3437314033508301,0.0,0.0
0.36008334159851074,0.0,0.0
0.37685561180114746,0.0,0.0
0.392317533493042,0.0,0.0
0.4082350730895996,0.0,0.0
0.42479538917541504,0.0,0.0
0.4415469169616699,0.0,0.0
0.4564244747161865,0.0,0.0
0.4722445011138916,0.0,0.0
0.4885220527648926,0.0,0.0
0.5037965774536133,0.0,0.0
0.5214858055114746,0.0,0.0
0.5362882614135742,0.0,0.0
0.5527808666229248,0.0,0.05366666666666667
0.5680556297302246,0.0,0.248
0.585125207901001,0.0,2.12
0.5994589328765869,0.0,3.568
0.616119384765625,0.0,5.277
0.6322774887084961,0.0,6.466333333333333
0.648902177810669,0.0,7.592
0.6653597354888916,0.0,7.794666666666666
0.6809341907501221,0.0,7.107333333333333
0.696298360824585,0.0,6.29
0.7121067047119141,0.0,5.497
0.7282576560974121,0.0,4.709
0.7449178695678711,0.0,4.028333333333333
0.7605903148651123,0.0,3.4436666666666667
0.7771756649017334,0.0,2.945333333333333
0.7940154075622559,0.0,2.521
0.808220624923706,0.0,2.2239999999999998
0.8239071369171143,0.0,1.9036666666666666
0.8410241603851318,0.0,1.6306666666666667
0.8563492298126221,0.0,1.42
0.8722889423370361,0.0,1.2173333333333334
0.8878233432769775,0.0,1.0613333333333332
0.9049644470214844,0.0,0.9003333333333333
0.9200708866119385,0.0,0.7859999999999999
0.9367465972900391,0.0,0.6746666666666666
0.9521963596343994,0.0,0.5893333333333333
0.9684984683990479,0.0,0.5086666666666666
0.9848425388336182,0.0,0.4373333333333333
1.0003619194030762,0.0,0.384
1.0158956050872803,0.0,0.3333333333333333
1.0318546295166016,0.0,0.2906666666666667
1.0486600399017334,0.0,0.24966666666666665
1.0638747215270996,0.0,0.21833333333333332
1.0805089473724365,0.0,0.19133333333333333
1.0961430072784424,0.0,0.16866666666666666
1.1128225326538086,0.0,0.146
1.1293444633483887,0.0,0.126
1.1442294120788574,0.0,0.111
1.1624200344085693,0.0,0.096
1.1765649318695068,0.0,0.08433333333333333
1.1925151348114014,0.0,0.07333333333333333
1.2103979587554932,0.0,0.062
1.2241520881652832,0.0,0.05566666666666666
1.239720106124878,0.0,0.048666666666666664
1.256622314453125,0.0,0.041
1.273118495941162,0.0,0.035333333333333335
1.289597749710083,0.0,0.032
1.3043863773345947,0.0,0.027
1.320216417312622,0.0,0.022666666666666665
1.336625099182129,0.0,0.018
1.3520116806030273,0.0,0.011333333333333332
1.3680806159973145,0.0,0.009
1.3839468955993652,0.0,0.006333333333333333
1.3998913764953613,0.0,0.004666666666666666
1.4161219596862793,0.0,0.004666666666666666
1.433110237121582,0.0,0.0016666666666666666
1.4495136737823486,0.0,0.0
1.4648911952972412,0.0,0.0
1.4802217483520508,0.0,0.0
1.4966974258422852,0.0,0.0
1.5120387077331543,0.0,0.0
1.5280592441558838,0.0,0.0
1.5445997714996338,0.0,0.0
1.560776710510254,0.0,0.0
1.576833963394165,0.0,0.0
1.593717336654663,0.0,0.0
1.607863187789917,0.0,0.0
1.6232926845550537,0.0,0.0
