center_x_px,center_y_px,row_index,col_index,pred_x_px,pred_y_px,residual_px
8.180000000000000000e+02,7.910000000000000000e+02,1.800000000000000000e+01,1.800000000000000000e+01,8.177592592592591245e+02,7.909490918806201307e+02,2.460645055087394006e-01
7.852999999999999545e+02,7.909939393939393995e+02,1.800000000000000000e+01,1.700000000000000000e+01,7.850781893004113954e+02,7.909490918806201307e+02,2.262991071632586559e-01
7.527873210633946428e+02,7.910000000000000000e+02,1.800000000000000000e+01,1.600000000000000000e+01,7.523971193415636662e+02,7.909490918806201307e+02,3.935086026234417833e-01
7.200802469135802539e+02,7.910000000000000000e+02,1.800000000000000000e+01,1.500000000000000000e+01,7.197160493827159371e+02,7.909490918806201307e+02,3.677383283075889020e-01
6.873834355828221305e+02,7.909938650306748968e+02,1.800000000000000000e+01,1.400000000000000000e+01,6.870349794238682080e+02,7.909490918806201307e+02,3.513208358164200407e-01
6.548812500000000227e+02,7.910000000000000000e+02,1.800000000000000000e+01,1.300000000000000000e+01,6.543539094650204788e+02,7.909490918806201307e+02,5.297921068223898633e-01
6.220993788819876045e+02,7.910403726708074146e+02,1.800000000000000000e+01,1.200000000000000000e+01,6.216728395061727497e+02,7.909490918806201307e+02,4.361972280720510242e-01
5.895000000000000000e+02,7.910487804878048337e+02,1.800000000000000000e+01,1.100000000000000000e+01,5.889917695473250205e+02,7.909490918806201307e+02,5.179150619827932456e-01
5.568533333333332394e+02,7.910882051282051179e+02,1.800000000000000000e+01,1.000000000000000000e+01,5.563106995884772914e+02,7.909490918806201307e+02,5.601820032007739369e-01
5.241289989680082044e+02,7.911289989680082044e+02,1.800000000000000000e+01,9.000000000000000000e+00,5.236296296296295623e+02,7.909490918806201307e+02,5.307883723341938476e-01
4.915216049382715937e+02,7.911862139917694776e+02,1.800000000000000000e+01,8.000000000000000000e+00,4.909485596707818331e+02,7.909490918806201307e+02,6.201675371932446890e-01
4.589117948717948821e+02,7.911466666666666470e+02,1.800000000000000000e+01,7.000000000000000000e+00,4.582674897119341040e+02,7.909490918806201307e+02,6.739176026077293713e-01
4.261289989680082044e+02,7.911289989680082044e+02,1.800000000000000000e+01,6.000000000000000000e+00,4.255864197530863748e+02,7.909490918806201307e+02,5.716281698426424196e-01
3.935869565217391255e+02,7.913271221532090749e+02,1.800000000000000000e+01,5.000000000000000000e+00,3.929053497942386457e+02,7.909490918806201307e+02,7.794194108229437479e-01
3.609512195121951095e+02,7.915000000000000000e+02,1.800000000000000000e+01,4.000000000000000000e+00,3.602242798353909166e+02,7.909490918806201307e+02,9.121080252419933032e-01
3.280487804878048905e+02,7.915000000000000000e+02,1.800000000000000000e+01,3.000000000000000000e+00,3.275432098765431874e+02,7.909490918806201307e+02,7.477308332349258402e-01
2.954141104294478737e+02,7.915858895705521263e+02,1.800000000000000000e+01,2.000000000000000000e+00,2.948621399176954583e+02,7.909490918806201307e+02,8.427234088044246452e-01
4.261921079958462997e+02,7.587549325025960343e+02,1.700000000000000000e+01,6.000000000000000000e+00,4.255864197530863748e+02,7.582638982726087988e+02,7.797261457952804342e-01
3.935869565217391255e+02,7.586728778467908114e+02,1.700000000000000000e+01,5.000000000000000000e+00,3.929053497942386457e+02,7.582638982726087988e+02,7.948912020346015073e-01
3.609117948717948821e+02,7.588533333333332394e+02,1.700000000000000000e+01,4.000000000000000000e+00,3.602242798353909166e+02,7.582638982726087988e+02,9.055995892737424002e-01
3.281289989680082613e+02,7.588710010319916819e+02,1.700000000000000000e+01,3.000000000000000000e+00,3.275432098765431874e+02,7.582638982726087988e+02,8.436365450416355438e-01
2.955000000000000000e+02,7.589512195121951663e+02,1.700000000000000000e+01,2.000000000000000000e+00,2.948621399176954583e+02,7.582638982726087988e+02,9.376971637922861813e-01
2.628338493292053499e+02,7.589514963880288860e+02,1.700000000000000000e+01,1.000000000000000000e+00,2.621810699588477291e+02,7.582638982726087988e+02,9.481097376853311332e-01
2.300000000000000000e+02,7.590000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00,2.295000000000000000e+02,7.582638982726087988e+02,8.898571531815150371e-01
1.047038461538461434e+03,7.583964497041420145e+02,1.700000000000000000e+01,2.500000000000000000e+01,1.046526748971193228e+03,7.582638982726087988e+02,5.286015829542340949e-01
1.014148258706467573e+03,7.583383084577113777e+02,1.700000000000000000e+01,2.400000000000000000e+01,1.013845679012345499e+03,7.582638982726087988e+02,3.115948442160227927e-01
9.815150602409638623e+02,7.583734939759036706e+02,1.700000000000000000e+01,2.300000000000000000e+01,9.811646090534977702e+02,7.582638982726087988e+02,3.671883072445139007e-01
9.488448448448448289e+02,7.582952952952952046e+02,1.700000000000000000e+01,2.200000000000000000e+01,9.484835390946500411e+02,7.582638982726087988e+02,3.626673657187658995e-01
9.160396341463414274e+02,7.581930894308942470e+02,1.700000000000000000e+01,2.100000000000000000e+01,9.158024691358023119e+02,7.582638982726087988e+02,2.475098670537705658e-01
8.832789526686807449e+02,7.581953675730110263e+02,1.700000000000000000e+01,2.000000000000000000e+01,8.831213991769545828e+02,7.582638982726087988e+02,1.718125709675108748e-01
8.508083588175330760e+02,7.581916411824668103e+02,1.700000000000000000e+01,1.900000000000000000e+01,8.504403292181068537e+02,7.582638982726087988e+02,3.750558266839927324e-01
8.180000000000000000e+02,7.582126789366052435e+02,1.700000000000000000e+01,1.800000000000000000e+01,8.177592592592591245e+02,7.582638982726087988e+02,2.461290812421614849e-01
7.852789526686807449e+02,7.581953675730110263e+02,1.700000000000000000e+01,1.700000000000000000e+01,7.850781893004113954e+02,7.582638982726087988e+02,2.121376600847067473e-01
7.527671794871794191e+02,7.582051282051281760e+02,1.700000000000000000e+01,1.600000000000000000e+01,7.523971193415636662e+02,7.582638982726087988e+02,3.746977878301780973e-01
7.200000000000000000e+02,7.582126789366052435e+02,1.700000000000000000e+01,1.500000000000000000e+01,7.197160493827159371e+02,7.582638982726087988e+02,2.885331409676286651e-01
6.874130434782608745e+02,7.583271221532090749e+02,1.700000000000000000e+01,1.400000000000000000e+01,6.870349794238682080e+02,7.582638982726087988e+02,3.833140857077640407e-01
6.548471794871793463e+02,7.581682051282050452e+02,1.700000000000000000e+01,1.300000000000000000e+01,6.543539094650204788e+02,7.582638982726087988e+02,5.024664094708095607e-01
6.220000000000000000e+02,7.582126789366052435e+02,1.700000000000000000e+01,1.200000000000000000e+01,6.216728395061727497e+02,7.582638982726087988e+02,3.311456010608255229e-01
5.894141104294478737e+02,7.584141104294478737e+02,1.700000000000000000e+01,1.100000000000000000e+01,5.889917695473250205e+02,7.582638982726087988e+02,4.482583103240324052e-01
5.568703140830800749e+02,7.583140830800405183e+02,1.700000000000000000e+01,1.000000000000000000e+01,5.563106995884772914e+02,7.582638982726087988e+02,5.618602116776800770e-01
5.240487804878048337e+02,7.585000000000000000e+02,1.700000000000000000e+01,9.000000000000000000e+00,5.236296296296295623e+02,7.582638982726087988e+02,4.810732455522501172e-01
4.915858895705521263e+02,7.585858895705521263e+02,1.700000000000000000e+01,8.000000000000000000e+00,4.909485596707818331e+02,7.582638982726087988e+02,7.140502763058359514e-01
4.589025641025640994e+02,7.585435897435896777e+02,1.700000000000000000e+01,7.000000000000000000e+00,4.582674897119341040e+02,7.582638982726087988e+02,6.939357323077604001e-01
7.200000000000000000e+02,7.257873210633946428e+02,1.600000000000000000e+01,1.500000000000000000e+01,7.197160493827159371e+02,7.255787046645974669e+02,3.523474916940699253e-01
6.873249475890984286e+02,7.256750524109014577e+02,1.600000000000000000e+01,1.400000000000000000e+01,6.870349794238682080e+02,7.255787046645974669e+02,3.055559278836506021e-01
6.547923156801660980e+02,7.257767393561784957e+02,1.600000000000000000e+01,1.300000000000000000e+01,6.543539094650204788e+02,7.255787046645974669e+02,4.810589865576778701e-01
6.220000000000000000e+02,7.257873210633946428e+02,1.600000000000000000e+01,1.200000000000000000e+01,6.216728395061727497e+02,7.255787046645974669e+02,3.880139051224744673e-01
5.894130434782608745e+02,7.256728778467908114e+02,1.600000000000000000e+01,1.100000000000000000e+01,5.889917695473250205e+02,7.255787046645974669e+02,4.316715338432307592e-01
5.568710010319916819e+02,7.258710010319916819e+02,1.600000000000000000e+01,1.000000000000000000e+01,5.563106995884772914e+02,7.255787046645974669e+02,6.319611332955243910e-01
5.241289989680082044e+02,7.258710010319916819e+02,1.600000000000000000e+01,9.000000000000000000e+00,5.236296296296295623e+02,7.255787046645974669e+02,5.786250102653502925e-01
4.915435897435897346e+02,7.259025641025640425e+02,1.600000000000000000e+01,8.000000000000000000e+00,4.909485596707818331e+02,7.255787046645974669e+02,6.774553292327123444e-01
4.589187499999999886e+02,7.259187500000000455e+02,1.600000000000000000e+01,7.000000000000000000e+00,4.582674897119341040e+02,7.255787046645974669e+02,7.346909506321084304e-01
4.261187499999999773e+02,7.260000000000000000e+02,1.600000000000000000e+01,6.000000000000000000e+00,4.255864197530863748e+02,7.255787046645974669e+02,6.788705704411038822e-01
3.935731707317073074e+02,7.260000000000000000e+02,1.600000000000000000e+01,5.000000000000000000e+00,3.929053497942386457e+02,7.255787046645974669e+02,7.896040553045905463e-01
3.609006211180123955e+02,7.260403726708074146e+02,1.600000000000000000e+01,4.000000000000000000e+00,3.602242798353909166e+02,7.255787046645974669e+02,8.188863648491990777e-01
3.281466666666666470e+02,7.260882051282051179e+02,1.600000000000000000e+01,3.000000000000000000e+00,3.275432098765431874e+02,7.255787046645974669e+02,7.897789690555961917e-01
2.954569402228976855e+02,7.261752786220871485e+02,1.600000000000000000e+01,2.000000000000000000e+00,2.948621399176954583e+02,7.255787046645974669e+02,8.424297536433308364e-01
2.628710010319917387e+02,7.261289989680082044e+02,1.600000000000000000e+01,1.000000000000000000e+00,2.621810699588477291e+02,7.255787046645974669e+02,8.825127228861653350e-01
2.300000000000000000e+02,7.262126789366052435e+02,1.600000000000000000e+01,0.000000000000000000e+00,2.295000000000000000e+02,7.255787046645974669e+02,8.074177218564070335e-01
1.046961077844311376e+03,7.256766467065867801e+02,1.600000000000000000e+01,2.500000000000000000e+01,1.046526748971193228e+03,7.255787046645974669e+02,4.452350094198749830e-01
1.014107142857142890e+03,7.256607142857143344e+02,1.600000000000000000e+01,2.400000000000000000e+01,1.013845679012345499e+03,7.255787046645974669e+02,2.740235757958900953e-01
9.814849397590361377e+02,7.256265060240963294e+02,1.600000000000000000e+01,2.300000000000000000e+01,9.811646090534977702e+02,7.255787046645974669e+02,3.238776480102444344e-01
9.487260138476755174e+02,7.256755687438179621e+02,1.600000000000000000e+01,2.200000000000000000e+01,9.484835390946500411e+02,7.255787046645974669e+02,2.611065983425161496e-01
9.160000000000000000e+02,7.255833333333333712e+02,1.600000000000000000e+01,2.100000000000000000e+01,9.158024691358023119e+02,7.255787046645974669e+02,1.975850877089468660e-01
8.832269503546099259e+02,7.256008105369807026e+02,1.600000000000000000e+01,2.000000000000000000e+01,8.831213991769545828e+02,7.255787046645974669e+02,1.078411827561887026e-01
8.505858895705521263e+02,7.255858895705521263e+02,1.600000000000000000e+01,1.900000000000000000e+01,8.504403292181068537e+02,7.255787046645974669e+02,1.457375692042696680e-01
8.179760479041916597e+02,7.256197604790419291e+02,1.600000000000000000e+01,1.800000000000000000e+01,8.177592592592591245e+02,7.255787046645974669e+02,2.206420097610219400e-01
7.852849794238682080e+02,7.256018518518518476e+02,1.600000000000000000e+01,1.700000000000000000e+01,7.850781893004113954e+02,7.255787046645974669e+02,2.080815884144321670e-01
7.525858895705521263e+02,7.255858895705521263e+02,1.600000000000000000e+01,1.600000000000000000e+01,7.523971193415636662e+02,7.255787046645974669e+02,1.889069141824431808e-01
2.300000000000000000e+02,6.937873210633946428e+02,1.500000000000000000e+01,0.000000000000000000e+00,2.295000000000000000e+02,6.928935110565861351e+02,1.024156398345010821e+00
1.046906187624750373e+03,6.930000000000000000e+02,1.500000000000000000e+01,2.500000000000000000e+01,1.046526748971193228e+03,6.928935110565861351e+02,3.940984482114339160e-01
1.014047331319234559e+03,6.929526686807653277e+02,1.500000000000000000e+01,2.400000000000000000e+01,1.013845679012345499e+03,6.928935110565861351e+02,2.101506064045638722e-01
9.813601190476190368e+02,6.929375000000000000e+02,1.500000000000000000e+01,2.300000000000000000e+01,9.811646090534977702e+02,6.928935110565861351e+02,2.003975672106971806e-01
9.486398809523809632e+02,6.929375000000000000e+02,1.500000000000000000e+01,2.200000000000000000e+01,9.484835390946500411e+02,6.928935110565861351e+02,1.624124490961949274e-01
9.159526686807653277e+02,6.929526686807653277e+02,1.500000000000000000e+01,2.100000000000000000e+01,9.158024691358023119e+02,6.928935110565861351e+02,1.614296373211053237e-01
8.831930894308942470e+02,6.929603658536584589e+02,1.500000000000000000e+01,2.000000000000000000e+01,8.831213991769545828e+02,6.928935110565861351e+02,9.802579457222036774e-02
8.505783132530120838e+02,6.929638554216867306e+02,1.500000000000000000e+01,1.900000000000000000e+01,8.504403292181068537e+02,6.928935110565861351e+02,1.548803524987390212e-01
8.179128672745692938e+02,6.929341438703140739e+02,1.500000000000000000e+01,1.800000000000000000e+01,8.177592592592591245e+02,6.928935110565861351e+02,1.588913085067228670e-01
7.851466666666666470e+02,6.929117948717948821e+02,1.500000000000000000e+01,1.700000000000000000e+01,7.850781893004113954e+02,6.928935110565861351e+02,7.087628367686525654e-02
7.526151515151515241e+02,6.929878787878787989e+02,1.500000000000000000e+01,1.600000000000000000e+01,7.523971193415636662e+02,6.928935110565861351e+02,2.375779817844452246e-01
7.199601226993864884e+02,6.929815950920244632e+02,1.500000000000000000e+01,1.500000000000000000e+01,7.197160493827159371e+02,6.928935110565861351e+02,2.594813696774083689e-01
6.872126789366052435e+02,6.930000000000000000e+02,1.500000000000000000e+01,1.400000000000000000e+01,6.870349794238682080e+02,6.928935110565861351e+02,2.071642148064698763e-01
6.547873210633946428e+02,6.930000000000000000e+02,1.500000000000000000e+01,1.300000000000000000e+01,6.543539094650204788e+02,6.928935110565861351e+02,4.463020374977565985e-01
6.220586419753086602e+02,6.930586419753086602e+02,1.500000000000000000e+01,1.200000000000000000e+01,6.216728395061727497e+02,6.928935110565861351e+02,4.196567234174979899e-01
5.892964102564102404e+02,6.930666666666666060e+02,1.500000000000000000e+01,1.100000000000000000e+01,5.889917695473250205e+02,6.928935110565861351e+02,3.504123669825106036e-01
5.568533333333332394e+02,6.930882051282051179e+02,1.500000000000000000e+01,1.000000000000000000e+01,5.563106995884772914e+02,6.928935110565861351e+02,5.765042606780695911e-01
5.241289989680082044e+02,6.931289989680082044e+02,1.500000000000000000e+01,9.000000000000000000e+00,5.236296296296295623e+02,6.928935110565861351e+02,5.521089498809552687e-01
4.914780835881753092e+02,6.931365953109071825e+02,1.500000000000000000e+01,8.000000000000000000e+00,4.909485596707818331e+02,6.928935110565861351e+02,5.826538713426286931e-01
4.589117948717948821e+02,6.931466666666666470e+02,1.500000000000000000e+01,7.000000000000000000e+00,4.582674897119341040e+02,6.928935110565861351e+02,6.922549399884835308e-01
4.261289989680082044e+02,6.931289989680082044e+02,1.500000000000000000e+01,6.000000000000000000e+00,4.255864197530863748e+02,6.928935110565861351e+02,5.914784534462074195e-01
3.935858895705521263e+02,6.934141104294478737e+02,1.500000000000000000e+01,5.000000000000000000e+00,3.929053497942386457e+02,6.928935110565861351e+02,8.568302598349557542e-01
3.609876543209876445e+02,6.932541152263373760e+02,1.500000000000000000e+01,4.000000000000000000e+00,3.602242798353909166e+02,6.928935110565861351e+02,8.442606069822580217e-01
3.281435897435897573e+02,6.933917948717947866e+02,1.500000000000000000e+01,3.000000000000000000e+00,3.275432098765431874e+02,6.928935110565861351e+02,7.802196775612278978e-01
2.955000000000000000e+02,6.935858895705521263e+02,1.500000000000000000e+01,2.000000000000000000e+00,2.948621399176954583e+02,6.928935110565861351e+02,9.414103734287778691e-01
2.628297655453618518e+02,6.937023445463812550e+02,1.500000000000000000e+01,1.000000000000000000e+00,2.621810699588477291e+02,6.928935110565861351e+02,1.036830544581444080e+00
4.589508881922674846e+02,6.607502612330197280e+02,1.400000000000000000e+01,7.000000000000000000e+00,4.582674897119341040e+02,6.602083174485748032e+02,8.722021258976964120e-01
4.261921079958462997e+02,6.607549325025959206e+02,1.400000000000000000e+01,6.000000000000000000e+00,4.255864197530863748e+02,6.602083174485748032e+02,8.158714756014667779e-01
3.935869565217391255e+02,6.606728778467909251e+02,1.400000000000000000e+01,5.000000000000000000e+00,3.929053497942386457e+02,6.602083174485748032e+02,8.248661070529175188e-01
3.609117948717948821e+02,6.608533333333332394e+02,1.400000000000000000e+01,4.000000000000000000e+00,3.602242798353909166e+02,6.602083174485748032e+02,9.427207523292644442e-01
3.281289989680082613e+02,6.608710010319916819e+02,1.400000000000000000e+01,3.000000000000000000e+00,3.275432098765431874e+02,6.602083174485748032e+02,8.844763373938908657e-01
2.955000000000000000e+02,6.609512195121951663e+02,1.400000000000000000e+01,2.000000000000000000e+00,2.948621399176954583e+02,6.602083174485748032e+02,9.791674834924569693e-01
2.628533333333333530e+02,6.609117948717948821e+02,1.400000000000000000e+01,1.000000000000000000e+00,2.621810699588477291e+02,6.602083174485748032e+02,9.730460059294011588e-01
2.300993788819875761e+02,6.609596273291924717e+02,1.400000000000000000e+01,0.000000000000000000e+00,2.295000000000000000e+02,6.602083174485748032e+02,9.611043548368782830e-01
1.046931137724550808e+03,6.603173652694611064e+02,1.400000000000000000e+01,2.500000000000000000e+01,1.046526748971193228e+03,6.602083174485748032e+02,4.188337272500256003e-01
1.014039634146341427e+03,6.601930894308942470e+02,1.400000000000000000e+01,2.400000000000000000e+01,1.013845679012345499e+03,6.602083174485748032e+02,1.945520149622144424e-01
9.812952952952952046e+02,6.601551551551551711e+02,1.400000000000000000e+01,2.300000000000000000e+01,9.811646090534977702e+02,6.602083174485748032e+02,1.410855174593499683e-01
9.486206206206205707e+02,6.601611611611610897e+02,1.400000000000000000e+01,2.200000000000000000e+01,9.484835390946500411e+02,6.602083174485748032e+02,1.449657207930679370e-01
9.159117948717947684e+02,6.601466666666666470e+02,1.400000000000000000e+01,2.100000000000000000e+01,9.158024691358023119e+02,6.602083174485748032e+02,1.255106985885240112e-01
8.831121304791029161e+02,6.601855249745158289e+02,1.400000000000000000e+01,2.000000000000000000e+01,8.831213991769545828e+02,6.602083174485748032e+02,2.460499204621908326e-02
8.505425425425424919e+02,6.601971971971971698e+02,1.400000000000000000e+01,1.900000000000000000e+01,8.504403292181068537e+02,6.602083174485748032e+02,1.028164562844236518e-01
8.179117948717947684e+02,6.601466666666666470e+02,1.400000000000000000e+01,1.800000000000000000e+01,8.177592592592591245e+02,6.602083174485748032e+02,1.645233478917539904e-01
7.850882051282051179e+02,6.601466666666666470e+02,1.400000000000000000e+01,1.700000000000000000e+01,7.850781893004113954e+02,6.602083174485748032e+02,6.245907232965076245e-02
7.525432098765431874e+02,6.603189300411522709e+02,1.400000000000000000e+01,1.600000000000000000e+01,7.523971193415636662e+02,6.602083174485748032e+02,1.832418894448307189e-01
7.200000000000000000e+02,6.602126789366052435e+02,1.400000000000000000e+01,1.500000000000000000e+01,7.197160493827159371e+02,6.602083174485748032e+02,2.839841115869689570e-01
6.872344546381243617e+02,6.603557594291538635e+02,1.400000000000000000e+01,1.400000000000000000e+01,6.870349794238682080e+02,6.602083174485748032e+02,2.480514034219811759e-01
6.546750524109014577e+02,6.603249475890984286e+02,1.400000000000000000e+01,1.300000000000000000e+01,6.543539094650204788e+02,6.602083174485748032e+02,3.416655987477726364e-01
6.220000000000000000e+02,6.602960662525879343e+02,1.400000000000000000e+01,1.200000000000000000e+01,6.216728395061727497e+02,6.602083174485748032e+02,3.387238422771937096e-01
5.894141104294478737e+02,6.604141104294478737e+02,1.400000000000000000e+01,1.100000000000000000e+01,5.889917695473250205e+02,6.602083174485748032e+02,4.698112085603468047e-01
5.566915113871634730e+02,6.605000000000000000e+02,1.400000000000000000e+01,1.000000000000000000e+01,5.563106995884772914e+02,6.602083174485748032e+02,4.796835798987886257e-01
5.240487804878048337e+02,6.605000000000000000e+02,1.400000000000000000e+01,9.000000000000000000e+00,5.236296296296295623e+02,6.602083174485748032e+02,5.106526732672405089e-01
4.915000000000000000e+02,6.606042944785276632e+02,1.400000000000000000e+01,8.000000000000000000e+00,4.909485596707818331e+02,6.602083174485748032e+02,6.788845593608153761e-01
7.851121304791029161e+02,6.278144750254841711e+02,1.300000000000000000e+01,1.700000000000000000e+01,7.850781893004113954e+02,6.275231238405634713e+02,2.933215242113431098e-01
7.525000000000000000e+02,6.276915113871634730e+02,1.300000000000000000e+01,1.600000000000000000e+01,7.523971193415636662e+02,6.275231238405634713e+02,1.973291558038531290e-01
7.199117948717948821e+02,6.278533333333332394e+02,1.300000000000000000e+01,1.500000000000000000e+01,7.197160493827159371e+02,6.275231238405634713e+02,3.838679533511789588e-01
6.871289989680082044e+02,6.278710010319916819e+02,1.300000000000000000e+01,1.400000000000000000e+01,6.870349794238682080e+02,6.275231238405634713e+02,3.603584534824632590e-01
6.547671794871794191e+02,6.277948717948717103e+02,1.300000000000000000e+01,1.300000000000000000e+01,6.543539094650204788e+02,6.275231238405634713e+02,4.946100098926059507e-01
6.219514963880287723e+02,6.278338493292053499e+02,1.300000000000000000e+01,1.200000000000000000e+01,6.216728395061727497e+02,6.275231238405634713e+02,4.173727196373232529e-01
5.891878224974200293e+02,6.278988648090814877e+02,1.300000000000000000e+01,1.100000000000000000e+01,5.889917695473250205e+02,6.275231238405634713e+02,4.238136791843946649e-01
5.568533333333332394e+02,6.279117948717948821e+02,1.300000000000000000e+01,1.000000000000000000e+01,5.563106995884772914e+02,6.275231238405634713e+02,6.674702626895661073e-01
5.240993788819876045e+02,6.279596273291924717e+02,1.300000000000000000e+01,9.000000000000000000e+00,5.236296296296295623e+02,6.275231238405634713e+02,6.412485131961145335e-01
4.915000000000000000e+02,6.279512195121951663e+02,1.300000000000000000e+01,8.000000000000000000e+00,4.909485596707818331e+02,6.275231238405634713e+02,6.981062532007805688e-01
4.589006211180123955e+02,6.279596273291924717e+02,1.300000000000000000e+01,7.000000000000000000e+00,4.582674897119341040e+02,6.275231238405634713e+02,7.690192929621222362e-01
4.261187499999999773e+02,6.280000000000000000e+02,1.300000000000000000e+01,6.000000000000000000e+00,4.255864197530863748e+02,6.275231238405634713e+02,7.146931951670104644e-01
3.935731707317073074e+02,6.280000000000000000e+02,1.300000000000000000e+01,5.000000000000000000e+00,3.929053497942386457e+02,6.275231238405634713e+02,8.206068949018499037e-01
3.609006211180123955e+02,6.280403726708075283e+02,1.300000000000000000e+01,4.000000000000000000e+00,3.602242798353909166e+02,6.275231238405634713e+02,8.514598539960135382e-01
3.281289989680082613e+02,6.281289989680082044e+02,1.300000000000000000e+01,3.000000000000000000e+00,3.275432098765431874e+02,6.275231238405634713e+02,8.427535403281604109e-01
2.955216049382715937e+02,6.281862139917694776e+02,1.300000000000000000e+01,2.000000000000000000e+00,2.948621399176954583e+02,6.275231238405634713e+02,9.351912435378589850e-01
2.628710010319917387e+02,6.281289989680082044e+02,1.300000000000000000e+01,1.000000000000000000e+00,2.621810699588477291e+02,6.275231238405634713e+02,9.181990828495835144e-01
2.300000000000000000e+02,6.282126789366052435e+02,1.300000000000000000e+01,0.000000000000000000e+00,2.295000000000000000e+02,6.275231238405634713e+02,8.517547948072717867e-01
1.046899408284023593e+03,6.276183431952663341e+02,1.300000000000000000e+01,2.500000000000000000e+01,1.046526748971193228e+03,6.275231238405634713e+02,3.846318875876378884e-01
1.014000000000000000e+03,6.275833333333332575e+02,1.300000000000000000e+01,2.400000000000000000e+01,1.013845679012345499e+03,6.275231238405634713e+02,1.656506874427494946e-01
9.811482587064676864e+02,6.276616915422885086e+02,1.300000000000000000e+01,2.300000000000000000e+01,9.811646090534977702e+02,6.275231238405634713e+02,1.395289998866295900e-01
9.485090361445783174e+02,6.275421686746988144e+02,1.300000000000000000e+01,2.200000000000000000e+01,9.484835390946500411e+02,6.275231238405634713e+02,3.182460152598524938e-02
9.159375000000000000e+02,6.276398809523809632e+02,1.300000000000000000e+01,2.100000000000000000e+01,9.158024691358023119e+02,6.275231238405634713e+02,1.785092643140315793e-01
8.830625000000000000e+02,6.276398809523809632e+02,1.300000000000000000e+01,2.000000000000000000e+01,8.831213991769545828e+02,6.275231238405634713e+02,1.307720773173293716e-01
8.505000000000000000e+02,6.275848484848484077e+02,1.300000000000000000e+01,1.900000000000000000e+01,8.504403292181068537e+02,6.275231238405634713e+02,8.585181374811701183e-02
8.178898898898897869e+02,6.276836836836837392e+02,1.300000000000000000e+01,1.800000000000000000e+01,8.177592592592591245e+02,6.275231238405634713e+02,2.069874993369638372e-01
2.300123456790123555e+02,5.957458847736625103e+02,1.200000000000000000e+01,0.000000000000000000e+00,2.295000000000000000e+02,5.948379302325521394e+02,1.042535152177410218e+00
1.046682634730538894e+03,5.949311377245509220e+02,1.200000000000000000e+01,2.500000000000000000e+01,1.046526748971193228e+03,5.948379302325521394e+02,1.816260073102906047e-01
1.013952668680765328e+03,5.949526686807653277e+02,1.200000000000000000e+01,2.400000000000000000e+01,1.013845679012345499e+03,5.948379302325521394e+02,1.568811672794262757e-01
9.811274209989805968e+02,5.949520897043832974e+02,1.200000000000000000e+01,2.300000000000000000e+01,9.811646090534977702e+02,5.948379302325521394e+02,1.200638846928635400e-01
9.485000000000000000e+02,5.950000000000000000e+02,1.200000000000000000e+01,2.200000000000000000e+01,9.484835390946500411e+02,5.948379302325521394e+02,1.629035632684071311e-01
9.158069105691056393e+02,5.949603658536584589e+02,1.200000000000000000e+01,2.100000000000000000e+01,9.158024691358023119e+02,5.948379302325521394e+02,1.225161525900897164e-01
8.830473313192345586e+02,5.949526686807653277e+02,1.200000000000000000e+01,2.000000000000000000e+01,8.831213991769545828e+02,5.948379302325521394e+02,1.365685141077702947e-01
8.504166666666666288e+02,5.950000000000000000e+02,1.200000000000000000e+01,1.900000000000000000e+01,8.504403292181068537e+02,5.948379302325521394e+02,1.637880516437780487e-01
8.178069105691056393e+02,5.950396341463415411e+02,1.200000000000000000e+01,1.800000000000000000e+01,8.177592592592591245e+02,5.948379302325521394e+02,2.072561607481209212e-01
7.850802469135802539e+02,5.950000000000000000e+02,1.200000000000000000e+01,1.700000000000000000e+01,7.850781893004113954e+02,5.948379302325521394e+02,1.620828284938175545e-01
7.525000000000000000e+02,5.950000000000000000e+02,1.200000000000000000e+01,1.600000000000000000e+01,7.523971193415636662e+02,5.948379302325521394e+02,1.919662454727319723e-01
7.199006211180123955e+02,5.950403726708075283e+02,1.200000000000000000e+01,1.500000000000000000e+01,7.197160493827159371e+02,5.948379302325521394e+02,2.739519415465655472e-01
6.871466666666666470e+02,5.950882051282051179e+02,1.200000000000000000e+01,1.400000000000000000e+01,6.870349794238682080e+02,5.948379302325521394e+02,2.740648893930536789e-01
6.546415662650601917e+02,5.950813253012047426e+02,1.200000000000000000e+01,1.300000000000000000e+01,6.543539094650204788e+02,5.948379302325521394e+02,3.768124122869266346e-01
6.219596273291924717e+02,5.950993788819876045e+02,1.200000000000000000e+01,1.200000000000000000e+01,6.216728395061727497e+02,5.948379302325521394e+02,3.880755747583454207e-01
5.892350557244174070e+02,5.950932117527861465e+02,1.200000000000000000e+01,1.100000000000000000e+01,5.889917695473250205e+02,5.948379302325521394e+02,3.526426215550437226e-01
5.568710010319916819e+02,5.951289989680082044e+02,1.200000000000000000e+01,1.000000000000000000e+01,5.563106995884772914e+02,5.948379302325521394e+02,6.313942638037682853e-01
5.240882051282051179e+02,5.951466666666666470e+02,1.200000000000000000e+01,9.000000000000000000e+00,5.236296296296295623e+02,5.948379302325521394e+02,5.528197478776976093e-01
4.914562500000000114e+02,5.953166666666666060e+02,1.200000000000000000e+01,8.000000000000000000e+00,4.909485596707818331e+02,5.948379302325521394e+02,6.978094609062687192e-01
